,Date,CoVaR
429,201628,-0.041734805805677296
430,201629,-0.04405985207063219
431,201630,-0.03233061717846226
432,201631,-0.04462237044402416
433,201632,-0.04959399150508369
434,201633,-0.04805968665117622
435,201634,-0.04791789122582242
436,201635,-0.034598239378296855
437,201636,-0.03322173215919129
438,201637,-0.03385828923943443
439,201638,-0.03233013718858713
440,201639,-0.035129880850021014
441,201641,-0.03888401464543102
442,201642,-0.02746089436221882
443,201643,-0.030623787451986708
444,201644,-0.028494087828706195
445,201645,-0.02769713709143922
446,201646,-0.03738009416829107
447,201647,-0.025222474183975347
448,201648,-0.03598632824616398
449,201649,-0.03745825988071973
450,201650,-0.040862976912861844
451,201651,-0.048559109578586175
452,201652,-0.039676368935247466
453,201701,-0.04519672550816963
454,201702,-0.04481781461129856
455,201703,-0.04112752646845759
456,201704,-0.03562928181795731
457,201705,-0.033713710006086126
458,201706,-0.026751835067576956
459,201707,-0.03691417240461888
460,201708,-0.019408791356775496
461,201709,-0.0281227776456906
462,201710,-0.029511895048366914
463,201711,-0.026616026368967777
464,201712,-0.025522317536045423
465,201713,-0.01951750296793039
466,201714,-0.03049794598200842
467,201715,-0.03356962581149281
468,201716,-0.03379781255088046
469,201717,-0.03381140380015304
470,201718,-0.030020026392613076
471,201719,-0.030653724077495417
472,201720,-0.034780304510951175
473,201721,-0.03063823453221796
474,201722,-0.04248275824876714
475,201723,-0.03565847638831468
476,201724,-0.03247126530089075
477,201725,-0.0219569854276449
478,201726,-0.042467316145994624
479,201727,-0.03623499635442522
480,201728,-0.028356815564762296
481,201729,-0.027678276706945212
482,201730,-0.04200460064514797
483,201731,-0.030885457698482388
484,201732,-0.031135867628374007
485,201733,-0.03271468183146584
486,201734,-0.034903910265318076
487,201735,-0.02924723945959986
488,201736,-0.02798450822914745
489,201737,-0.030974277372218
490,201738,-0.034450314533604545
491,201739,-0.025269574118980676
492,201741,-0.018050247130568152
493,201742,-0.027609102476108816
494,201743,-0.025709653867285576
495,201744,-0.03131483503000695
496,201745,-0.03203759820247196
497,201746,-0.033394659037815015
498,201747,-0.037559385572580754
499,201748,-0.04819535427007436
500,201749,-0.030014392936600312
501,201750,-0.023823259446765915
502,201751,-0.030863848857617174
503,201752,-0.032547513282126746
504,201801,-0.035686381559546426
505,201802,-0.06648295444735955
506,201803,-0.03165857294796782
507,201804,-0.039457754566783014
508,201805,-0.03832346807816723
509,201806,-0.0480885488582676
510,201807,-0.07639346587028203
511,201808,-0.04323287267550943
512,201809,-0.026749179584631622
513,201810,-0.031855522738168975
514,201811,-0.035674508627925546
515,201812,-0.021551401412879784
516,201813,-0.04446949081247399
517,201814,-0.03970345388597421
518,201815,-0.030761777984850035
519,201816,-0.03947398102260862
520,201817,-0.031973306272177066
521,201818,-0.03420891336484108
522,201819,-0.027710364118096145
523,201820,-0.03614936861927439
524,201821,-0.014565384953496354
525,201822,-0.025216722473800364
526,201823,-0.03722220440311085
527,201824,-0.029616650640585253
528,201825,-0.028958303778064343
529,201826,-0.04598337803185464
530,201827,-0.03487943723658961
531,201828,-0.04810850139249126
532,201829,-0.03855612787329455
533,201830,-0.02648341917300175
534,201831,-0.05194961554108428
535,201832,-0.05292733792791509
536,201833,-0.05982336563251997
537,201834,-0.04035779278096117
538,201835,-0.047301906145516194
539,201836,-0.043090842763322076
540,201837,-0.03503366681640882
541,201838,-0.02962216043493803
542,201839,-0.061025814118861973
543,201841,-0.02576641797625956
544,201842,-0.07172934560073091
545,201843,-0.04906495691459492
546,201844,-0.05985772435013088
547,201845,-0.0474510398799833
548,201846,-0.04051432251661436
549,201847,-0.047001728353474846
550,201848,-0.04462919303743473
551,201849,-0.031106146712433655
552,201850,-0.030434911033316626
553,201851,-0.029764347852928925
554,201852,-0.03739774804558303
555,201900,-0.03529258085384611
556,201901,-0.03907731832363404
557,201902,-0.031068063943668327
558,201903,-0.03413737138762377
